,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
1682,United States,Maryland,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1683,United States,Maryland,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1684,United States,Maryland,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1685,United States,Maryland,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1686,United States,Maryland,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1687,United States,Maine,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1688,United States,Maine,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1689,United States,Maine,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1690,United States,Maine,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1691,United States,Maine,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1692,United States,Maine,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1693,United States,Maine,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1694,United States,Michigan,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1695,United States,Michigan,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1696,United States,Michigan,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1697,United States,Michigan,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1698,United States,Michigan,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1699,United States,Michigan,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1700,United States,Michigan,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1701,United States,Minnesota,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1702,United States,Minnesota,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1703,United States,Minnesota,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1704,United States,Minnesota,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1705,United States,Minnesota,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1706,United States,Minnesota,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1707,United States,Minnesota,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1708,United States,Missouri,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1709,United States,Missouri,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1710,United States,Missouri,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1711,United States,Missouri,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1712,United States,Missouri,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1713,United States,Missouri,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1714,United States,Missouri,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1715,United States,Mississippi,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1716,United States,Mississippi,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1717,United States,Mississippi,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1718,United States,Mississippi,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1719,United States,Mississippi,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1720,United States,Mississippi,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1721,United States,Mississippi,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1722,United States,Montana,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1723,United States,Montana,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1724,United States,Montana,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1725,United States,Montana,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1726,United States,Montana,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1727,United States,Montana,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1728,United States,Montana,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1729,United States,North Carolina,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1730,United States,North Carolina,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1731,United States,North Carolina,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1732,United States,North Carolina,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1733,United States,North Carolina,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1734,United States,North Carolina,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1735,United States,North Carolina,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1736,United States,North Dakota,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1737,United States,North Dakota,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1738,United States,North Dakota,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1739,United States,North Dakota,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1740,United States,North Dakota,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1741,United States,North Dakota,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1742,United States,North Dakota,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1743,United States,Nebraska,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1744,United States,Nebraska,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1745,United States,Nebraska,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1746,United States,Nebraska,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1747,United States,Nebraska,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1748,United States,Nebraska,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1749,United States,Nebraska,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1750,United States,New Hampshire,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1751,United States,New Hampshire,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1752,United States,New Hampshire,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1753,United States,New Hampshire,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1754,United States,New Hampshire,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1755,United States,New Hampshire,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1756,United States,New Hampshire,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1757,United States,New Jersey,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1758,United States,New Jersey,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1759,United States,New Jersey,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1760,United States,New Jersey,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1761,United States,New Jersey,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1762,United States,New Jersey,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1763,United States,New Jersey,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1764,United States,New Mexico,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1765,United States,New Mexico,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1766,United States,New Mexico,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1767,United States,New Mexico,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1768,United States,New Mexico,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1769,United States,New Mexico,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1770,United States,New Mexico,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1771,United States,Nevada,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1772,United States,Nevada,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1773,United States,Nevada,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1774,United States,Nevada,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1775,United States,Nevada,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1776,United States,Nevada,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1777,United States,Nevada,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1778,United States,New York,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1779,United States,New York,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1780,United States,New York,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1781,United States,New York,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1782,United States,New York,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1783,United States,New York,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1784,United States,New York,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1785,United States,Ohio,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1786,United States,Ohio,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1787,United States,Ohio,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1788,United States,Ohio,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1789,United States,Ohio,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1790,United States,Ohio,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1791,United States,Ohio,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1792,United States,Oklahoma,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1793,United States,Oklahoma,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1794,United States,Oklahoma,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1795,United States,Oklahoma,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1796,United States,Oklahoma,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1797,United States,Oklahoma,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1798,United States,Oklahoma,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1799,United States,Oregon,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1800,United States,Oregon,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1801,United States,Oregon,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1802,United States,Oregon,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1803,United States,Oregon,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1804,United States,Oregon,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1805,United States,Oregon,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1806,United States,Pennsylvania,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1807,United States,Pennsylvania,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1808,United States,Pennsylvania,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1809,United States,Pennsylvania,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1810,United States,Pennsylvania,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1811,United States,Pennsylvania,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1812,United States,Pennsylvania,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1813,United States,Rhode Island,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1814,United States,Rhode Island,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1815,United States,Rhode Island,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1816,United States,Rhode Island,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1817,United States,Rhode Island,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1818,United States,Rhode Island,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1819,United States,Rhode Island,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1820,United States,South Carolina,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1821,United States,South Carolina,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1822,United States,South Carolina,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1823,United States,South Carolina,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1824,United States,South Carolina,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1825,United States,South Carolina,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1826,United States,South Carolina,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1827,United States,South Dakota,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1828,United States,South Dakota,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1829,United States,South Dakota,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1830,United States,South Dakota,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1831,United States,South Dakota,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1832,United States,South Dakota,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1833,United States,South Dakota,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1834,United States,Tennessee,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1835,United States,Tennessee,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1836,United States,Tennessee,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1837,United States,Tennessee,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1838,United States,Tennessee,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1839,United States,Tennessee,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1840,United States,Tennessee,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1841,United States,Texas,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1842,United States,Texas,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1843,United States,Texas,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1844,United States,Texas,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1845,United States,Texas,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1846,United States,Texas,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1847,United States,Texas,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1848,United States,Utah,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1849,United States,Utah,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1850,United States,Utah,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1851,United States,Utah,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1852,United States,Utah,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1853,United States,Utah,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1854,United States,Utah,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1855,United States,Virginia,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1856,United States,Virginia,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1857,United States,Virginia,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1858,United States,Virginia,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1859,United States,Virginia,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1860,United States,Virginia,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1861,United States,Virginia,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1862,United States,Virgin Islands,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1863,United States,Virgin Islands,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1864,United States,Virgin Islands,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1865,United States,Virgin Islands,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1866,United States,Virgin Islands,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1867,United States,Virgin Islands,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1868,United States,Virgin Islands,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1869,United States,Vermont,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1870,United States,Vermont,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1871,United States,Vermont,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1872,United States,Vermont,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1873,United States,Vermont,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1874,United States,Vermont,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1875,United States,Vermont,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1876,United States,Washington,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1877,United States,Washington,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1878,United States,Washington,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1879,United States,Washington,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1880,United States,Washington,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1881,United States,Washington,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1882,United States,Washington,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1883,United States,Wisconsin,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1884,United States,Wisconsin,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1885,United States,Wisconsin,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1886,United States,Wisconsin,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1887,United States,Wisconsin,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1888,United States,Wisconsin,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1889,United States,Wisconsin,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1890,United States,West Virginia,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1891,United States,West Virginia,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1892,United States,West Virginia,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1893,United States,West Virginia,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1894,United States,West Virginia,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1895,United States,West Virginia,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1896,United States,West Virginia,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1897,United States,Wyoming,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1898,United States,Wyoming,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1899,United States,Wyoming,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1900,United States,Wyoming,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1901,United States,Wyoming,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1902,United States,Wyoming,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1903,United States,Wyoming,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1904,Uzbekistan,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1905,Uzbekistan,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1906,Uzbekistan,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1907,Uzbekistan,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1908,Uzbekistan,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1909,Uzbekistan,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1910,Uzbekistan,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1911,Venezuela,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1912,Venezuela,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1913,Venezuela,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1914,Venezuela,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1915,Venezuela,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1916,Venezuela,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1917,Venezuela,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1918,United States Virgin Islands,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1919,United States Virgin Islands,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1920,United States Virgin Islands,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1921,United States Virgin Islands,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1922,United States Virgin Islands,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1923,United States Virgin Islands,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1924,United States Virgin Islands,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1925,Vietnam,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1926,Vietnam,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1927,Vietnam,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1928,Vietnam,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1929,Vietnam,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1930,Vietnam,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1931,Vietnam,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1932,Vanuatu,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1933,Vanuatu,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1934,Vanuatu,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1935,Vanuatu,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1936,Vanuatu,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1937,Vanuatu,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1938,Vanuatu,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1939,Yemen,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1940,Yemen,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1941,Yemen,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1942,Yemen,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1943,Yemen,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1944,Yemen,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1945,Yemen,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1946,South Africa,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1947,South Africa,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1948,South Africa,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1949,South Africa,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1950,South Africa,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1951,South Africa,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1952,South Africa,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1953,Zambia,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1954,Zambia,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1955,Zambia,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1956,Zambia,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1957,Zambia,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1958,Zambia,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1959,Zambia,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1960,Zimbabwe,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1961,Zimbabwe,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1962,Zimbabwe,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1963,Zimbabwe,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1964,Zimbabwe,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1965,Zimbabwe,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1966,Zimbabwe,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
